Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 140,000","Taman Kajang Mewah, Kajang","Apartment For Sale, listed 2 days ago",850,3,2,Freehold,https://www.mudah.my/pangsapuri-taman-kajang-mewah-cheapest-price-than-lelong-low-booking-110850394.htm,Parking
"RM 365,000","Pacific Place, Ara Damansara","Service Residence For Sale, listed 18 hours ago",697,2,1,Leasehold,https://www.mudah.my/pj-ara-damansara-next-lrt-mall-above-shop-lot-full-furnished-111201365.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 330,000","Residensi Zamrud @ Kajang, Kajang","Condominium For Sale, listed 4 hours ago","1,045",3,2,Freehold,https://www.mudah.my/residensi-zamrud-kajang-renovate-111014753.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium"
"RM 230,000","D'Cassia Apartment, Semenyih","Apartment For Sale, listed 11 minutes ago",850,3,2,Freehold,https://www.mudah.my/100-loan-d-cassia-apartment-850sf-setia-ecohil-semenyih-freehold-111137535.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Jogging Track"
"RM 290,000","Vesta View Apartment @ Taman Putra Impian, Kajang","Apartment For Sale, listed 11 minutes ago","1,044",3,3,Leasehold,https://www.mudah.my/100-loan-vesta-view-apartment-1044sf-taman-putra-impian-kajang-111137536.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart"
"RM 390,000","Casa Puteri, Puchong","Condominium For Sale, listed 12 minutes ago","1,076",3,2,Freehold,https://www.mudah.my/full-loan-freehold-renovate-casa-puteri-condo-bandar-puteri-puchong-111280441.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Tennis Court"
"RM 300,000","Pangsapuri Aranda, Shah Alam","Apartment For Sale, listed 12 minutes ago",750,3,2,Freehold,https://www.mudah.my/100-loan-pangsapuri-aranda-750sf-shah-alam-below-market-price-111280449.htm,"Parking, Playground, Jogging Track"
"RM 368,000","Koi Tropika, Puchong","Condominium For Sale, listed 15 minutes ago","1,020",3,2,Leasehold,https://www.mudah.my/full-loan-renovated-koi-tropika-bandar-puteri-puchong-110880359.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall"
"RM 300,000","Mentari Court, Petaling Jaya","Apartment For Sale, listed 15 minutes ago",770,3,2,Leasehold,https://www.mudah.my/mentari-court-bandar-sunway-109821573.htm,Timeout
"RM 154,000","Desa Mentari Flat (Block 1), Petaling Jaya","Flat For Sale, listed 16 minutes ago",652,3,2,Leasehold,https://www.mudah.my/bulan-600-blok-1-rm1k-skim-fulloan-desa-mentari-sri-manja-sunway-pjs-110410064.htm,"Parking, Security, Lift, Playground, Minimart"
"RM 230,000","Ayers Tower, Ampang","Condominium For Sale, listed 16 minutes ago","1,206",2,2,Leasehold,https://www.mudah.my/ayers-tower-condo-full-loan-low-depo-1206-sf-ampang-taman-kosas-108022787.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna, Barbeque area, Tennis Court"
"RM 1,100,000","Armanee Terrace II, Damansara Perdana","Condominium For Sale, listed 16 minutes ago","2,639",5,4,Leasehold,https://www.mudah.my/corner-unit-armanee-terrace-duplex-condominium-damansara-perdana-111280604.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Jogging Track, Tennis Court, Squash Court"
"RM 280,000","Pangsapuri Damai, Shah Alam","Apartment For Sale, listed 16 minutes ago",971,3,2,Leasehold,https://www.mudah.my/hi-0-down-payment-3bilik-2-bathroom-110803196.htm,"Parking, Security, Lift, Playground, Gymnasium, Minimart"
"RM 370,000","Kasturi Idaman, Kota Damansara","Condominium For Sale, listed 16 minutes ago",986,3,2,Leasehold,https://www.mudah.my/2-parking-lot-kasturi-idaman-condominium-kota-damansara-111280602.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall"
"RM 285,000","Pangsapuri Resak, Shah Alam","Apartment For Sale, listed 17 minutes ago",850,3,2,Leasehold,https://www.mudah.my/apartment-resak-puncak-perdana-111097835.htm,"Parking, Security, Swimming Pool, Playground"
"RM 288,000","Ascotte Boulevard, Semenyih","Service Residence For Sale, listed 17 minutes ago",860,3,2,Freehold,https://www.mudah.my/100loan-nice-fullyfurnished-ascotte-boulevard-semenyih-111280391.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 250,000","Cheras, Selangor","Condominium For Sale, listed 17 minutes ago",550,2,1,Freehold,https://www.mudah.my/cheras-250k-2r1b-freehold-walk-to-mrt-shop-100-loan-first-home-111280378.htm,Timeout
"RM 140,000","Angsana Apartment (USJ 1), Subang Jaya","Apartment For Sale, listed 17 minutes ago",650,3,2,Leasehold,https://www.mudah.my/pangsapuri-angsana-usj-1-f-loan-l-depo-nonbumi-lot-subang-jaya-110863106.htm,"Parking, Lift, Playground, Minimart"
"RM 255,000","Gardenia Court (Batu Caves), Batu Caves","Condominium For Sale, listed 17 minutes ago",900,3,2,Leasehold,https://www.mudah.my/100-loan-gardenia-court-apartment-900sf-sri-gombak-below-market-110918757.htm,"Parking, Security, Swimming Pool, Playground"
"RM 245,000","Mentari Court, Petaling Jaya","Apartment For Sale, listed 18 minutes ago",764,3,2,Leasehold,https://www.mudah.my/paling-murah-block-f-mentari-court-apartment-bandar-sunway-111280575.htm,Timeout
"RM 240,000","162 Residency, Selayang","Service Residence For Sale, listed 18 minutes ago",875,3,2,Leasehold,https://www.mudah.my/162-residency-full-loan-selayang-875sqft-below-market-nice-view-110845696.htm,"Parking, Security, Lift, Multipurpose hall"
"RM 260,000","Sri Embun Apartment, Petaling Jaya","Apartment For Sale, listed 18 minutes ago",870,3,2,Leasehold,https://www.mudah.my/100-loan-sri-embun-870sf-damansara-damai-below-market-10-depo-110918753.htm,"Parking, Security, Lift, Swimming Pool"
"RM 250,000","Suria Jaya, Shah Alam","Apartment For Sale, listed 19 minutes ago",430,1,1,Freehold,https://www.mudah.my/suria-jaya-e-sofo-110950926.htm,"Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 123,000","Pangsapuri PKNS, Ampang","Flat For Sale, listed 19 minutes ago",538,2,1,Freehold,https://www.mudah.my/pangsapuri-pkns-ampang-538sf-100-loan-0-down-p-below-market-111280556.htm,Parking
"RM 800,000","The Parque Residences @ Eco Sanctuary, Kota Kemuning","Condominium For Sale, listed 20 minutes ago","1,388",3,2,Leasehold,https://www.mudah.my/the-parque-residence-kota-kemuning-eco-sanctuary-110205021.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track"
"RM 260,000","Kenaria Condominium, Kajang","Condominium For Sale, listed 20 minutes ago",840,3,3,Leasehold,https://www.mudah.my/kenaria-kondo-kajang-taman-sri-kenari-condo-rumah-cantik-111280544.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 180,000","Pangsapuri Sri Mutiara, Ampang","Apartment For Sale, listed 22 minutes ago",650,3,2,Freehold,https://www.mudah.my/freehold-renoveted-pangsapuri-sri-mutiara-taman-ukay-bistari-ampang-111280336.htm,Parking
"RM 200,000","Pangsapuri Seri Saujana (Saujana Putra), Bandar Saujana Putra","Apartment For Sale, listed 22 minutes ago",750,3,2,Leasehold,https://www.mudah.my/ground-floor-corner-seri-saujana-apartment-bandar-saujana-putra-111280517.htm,"Security, Playground"
"RM 360,000","Symphony Tower, Balakong","Service Residence For Sale, listed 22 minutes ago",951,3,2,Freehold,https://www.mudah.my/symphony-tower-balakong-near-c180-111101667.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 438,000","Pelangi Utama, Bandar Utama","Condominium For Sale, listed 23 minutes ago",920,3,2,Leasehold,https://www.mudah.my/100-loan-pelangi-utama-920sf-bandar-utama-below-market-price-10-111280511.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Multipurpose hall"
"RM 339,000","Koi Tropika, Puchong","Condominium For Sale, listed 28 minutes ago","1,219",4,2,Leasehold,https://www.mudah.my/free-spa-mot-koi-tropika-renovated-partially-furnished-4-bedrooms-105969427.htm,"Parking, Security, Lift, Swimming Pool, Minimart"
"RM 300,000","Rawang, Selangor","New Condominium For Sale, listed 30 minutes ago",900,3,2,Freehold,https://www.mudah.my/3min-ke-aeon-fasa-baru-rawang-kondominium-moden-111144515.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium"
"RM 95,000","Pangsapuri Seri Emas (Kajang), Kajang","Apartment For Sale, listed 32 minutes ago",660,3,2,Leasehold,https://www.mudah.my/high-return-pangsapuri-seri-emas-flat-near-mrt-kajang-sg-chua-107220347.htm,"Parking, Playground, Barbeque area, Minimart, Jogging Track"
"RM 360,000","Savanna Executive Suites, Bangi","Service Residence For Sale, listed 35 minutes ago","1,017",3,2,Freehold,https://www.mudah.my/super-cheap-with-balcony-move-in-condition-111017214.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall"
"RM 150,000","Rawang Mutiara, Rawang","Apartment For Sale, listed 36 minutes ago",661,3,2,Freehold,https://www.mudah.my/s167-service-apartment-rawang-mutiara-business-centre-rawang-110881722.htm,Minimart
"RM 328,000","Pusat Komersial Seksyen 7 Shop Apartment, Shah Alam","Apartment For Sale, listed 36 minutes ago",850,3,2,Leasehold,https://www.mudah.my/fully-furnished-end-unit-apt-for-sale-direct-owner-pks7-sa-111053349.htm,"Parking, Minimart"
"RM 398,000","Shang Villa, Kelana Jaya","Condominium For Sale, listed 37 minutes ago","1,300",3,2,Freehold,https://www.mudah.my/lowest-price-condo-petaling-jaya-subang-sunway-kelana-jaya-lrt-111280030.htm,"Gymnasium, Squash Court"
"RM 145,000","Pangsapuri Merak (Taman Bukit Idaman), Selayang","Apartment For Sale, listed 37 minutes ago",600,2,1,Leasehold,https://www.mudah.my/fast-grab-fully-renovated-merak-apartment-selayang-bukit-idaman-111280079.htm,Timeout
"RM 329,000","Selayang Point, Selayang","Condominium For Sale, listed 37 minutes ago","1,089",3,2,Freehold,https://www.mudah.my/fast-grab-30-selayang-point-condominum-freehold-full-loan-111280078.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall"
"RM 218,000","Jemerlang Apartment, Selayang","Apartment For Sale, listed 37 minutes ago",850,3,2,Leasehold,https://www.mudah.my/fast-grab-850sf-jemerlang-apartment-selayang-heights-111280075.htm,"Security, Playground, Minimart"
"RM 320,000","V-Residensi, Selayang","Condominium For Sale, listed 37 minutes ago","1,210",3,3,Leasehold,https://www.mudah.my/fast-grab-30-v-residensi-selayang-heights-2-carpark-111280074.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 350,000","Selayang Point, Selayang","Condominium For Sale, listed 37 minutes ago","1,089",3,2,Freehold,https://www.mudah.my/fast-grab-selayang-point-condominium-klcc-view-high-floor-111280073.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall"
"RM 320,000","Permai Putera, Ampang","Apartment For Sale, listed 37 minutes ago","1,013",3,2,Leasehold,https://www.mudah.my/below-market-value-tmn-dato-ahmad-razali-near-to-kpj-ampang-puteri-111280047.htm,"Parking, Security, Lift"
"RM 240,000","Orchid @ Anggerik, Puchong","Apartment For Sale, listed 7 hours ago",750,3,2,Freehold,https://www.mudah.my/newly-renovated-mid-floor-orchid-anggerik-apartment-pangsapuri-111213261.htm,"Parking, Security, Playground, Minimart"
"RM 100,000","Rumah Pangsa Seri Saujana, Shah Alam","Flat For Sale, listed 2 weeks ago",650,3,2,Leasehold,https://www.mudah.my/rumah-flat-seri-saujana-seksyen-u5-shah-alam-108402248.htm,"Parking, Playground"
"RM 370,000","Liberty Tower @ i-City, I-City","Service Residence For Sale, listed 1 week ago",466,1,1,Freehold,https://www.mudah.my/liberty-tower-studio-for-sale-111178908.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 170,000","Menara KLH (Puchong), Puchong","Condominium For Sale, listed 39 minutes ago",837,3,2,Leasehold,https://www.mudah.my/100-loan-menara-klh-condo-837sf-puchong-below-market-price-10-111280274.htm,"Security, Swimming Pool"
"RM 395,000","City of Green Condominium, Seri Kembangan","Service Residence For Sale, listed 39 minutes ago","1,068",3,2,Freehold,https://www.mudah.my/cashback-100k-full-loan-city-of-green-bukit-jalil-kuala-lumpur-110205639.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall"
"RM 139,000","Taman Sri Andalas, Klang","Flat For Sale, listed 39 minutes ago",729,3,2,Leasehold,https://www.mudah.my/taman-seri-andalas-klang-shop-apartment-1st-floor-for-sale-729sqft-111280267.htm,Timeout
"RM 259,000","Residensi Kesuma 1, Beranang","Apartment For Sale, listed 41 minutes ago",860,3,2,Freehold,https://www.mudah.my/termurahh-free-barang2-residensi-kesuma-1-bandar-tasik-kesuma-semenyih-110857431.htm,"Parking, Security, Lift, Swimming Pool, Playground"
"RM 335,000","Residensi Zamrud @ Kajang, Kajang","Condominium For Sale, listed 42 minutes ago","1,023",3,2,Freehold,https://www.mudah.my/renovated-cantik-murah-below-mv-residensi-zamrud-kajang-2-111280200.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium"
"RM 240,000","Subang Suria, Shah Alam","Apartment For Sale, listed 42 minutes ago",778,3,2,Leasehold,https://www.mudah.my/corner-unit-pangsapuri-subang-suria-shah-alam-110549693.htm,"Parking, Security, Playground, Barbeque area, Minimart"
"RM 170,000","Gugusan Cempaka, Petaling Jaya","Apartment For Sale, listed 43 minutes ago",650,3,2,Freehold,https://www.mudah.my/gugusan-cempaka-petaling-jaya-650sf-full-loan-0-downpayment-111279920.htm,"Parking, Playground, Minimart"
"RM 320,000","Pangsapuri Amansiara (Selangorku), Selayang","Apartment For Sale, listed 43 minutes ago","1,150",3,2,Leasehold,https://www.mudah.my/amansiara-batu-caves-selayang-townhouse-landed-ground-floor-selangor-111279902.htm,"Parking, Security, Lift, Swimming Pool, Sauna, Barbeque area, Minimart"
"RM 238,000","Pangsapuri Saujana Permai 1, Kajang","Apartment For Sale, listed 43 minutes ago",786,3,2,Freehold,https://www.mudah.my/pangsapuri-saujana-permai-primasaujana-mutiara-heights-kajang-forsale-111037571.htm,"Parking, Security"
"RM 250,000","Canopy Hills, Kajang","Condominium For Sale, listed 44 minutes ago",590,2,1,Freehold,https://www.mudah.my/f-loan-near-ktm-mrt-ukm-mv-canopy-hills-condo-kajang-kajang-2-bangi-110801864.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Jogging Track"
"RM 500,000","Suria Residence, Bukit Jelutong","Service Residence For Sale, listed 45 minutes ago",600,2,1,Freehold,https://www.mudah.my/for-sale-111234374.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 238,000","SD Apartments II, Bandar Sri Damansara","Apartment For Sale, listed 45 minutes ago",807,3,2,Freehold,https://www.mudah.my/cashback-depo1k-full-loan-sd-apartment-2-kepong-bandar-sri-damansara-108173716.htm,"Parking, Security, Playground"
"RM 530,000","V-Residensi 2, Shah Alam","Service Residence For Sale, listed 45 minutes ago","1,124",3,3,Freehold,https://www.mudah.my/for-sale-with-tenancy-111234588.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area"
"RM 200,000","Simfoni @ Eco Majestic, Semenyih","Apartment For Sale, listed 45 minutes ago",750,3,2,Freehold,https://www.mudah.my/f-loan-gatedguard-mv-simfoni-apartment-eco-majestic-kajang-semenyih-111165236.htm,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall"
"RM 360,000","T-Parkland @ Templer Park, Rawang","Condominium For Sale, listed 45 minutes ago","1,210",3,3,Leasehold,https://www.mudah.my/t-parkland-rawang-condo-3r3b-side-by-side-parking-111234773.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Multipurpose hall"
"RM 330,000","Impian Heights, Puchong","Condominium For Sale, listed 45 minutes ago","1,069",3,2,Freehold,https://www.mudah.my/impian-heights-fully-furnished-unit-for-sale-111230685.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 110,000","Pusat Hentian Kajang, Kajang","Flat For Sale, listed 45 minutes ago",766,3,2,Freehold,https://www.mudah.my/apartment-pusat-hentian-kajang-111233900.htm,Minimart
"RM 400,000","Shang Villa, Kelana Jaya","Condominium For Sale, listed 45 minutes ago","1,281",3,2,Freehold,https://www.mudah.my/shang-villa-condo-kelana-jaya-freehold-block-a-middle-floor-111280156.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 400,000","Aman 1 Tropicana Urban Homes, Kuala Langat","Condominium For Sale, listed 45 minutes ago","1,000",3,2,Leasehold,https://www.mudah.my/condo-for-sale-at-tropicana-aman-1-urban-homes-block-a-3a-08-111234786.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 160,000","Rista Villa Apartment, Puchong","Apartment For Sale, listed 45 minutes ago",606,3,1,Leasehold,https://www.mudah.my/cashback-full-loan-lower-floor-rista-villa-taman-putra-perdana-puchong-110299274.htm,"Parking, Security, Playground"
"RM 210,000","Astana Alam Apartment 3, Puncak Alam","Apartment For Sale, listed 45 minutes ago",760,3,2,Leasehold,https://www.mudah.my/astana-alam-3-blok-permata-111234356.htm,"Parking, Security"
"RM 210,000","Simfoni @ Eco Majestic, Semenyih","Apartment For Sale, listed 45 minutes ago",750,3,2,Freehold,https://www.mudah.my/apartment-for-sell-direct-owner-111227780.htm,"Parking, Security, Lift, Playground, Barbeque area, Multipurpose hall"
"RM 550,000","Perdana Emerald, Damansara Perdana","Condominium For Sale, listed 45 minutes ago",977,3,2,Leasehold,https://www.mudah.my/fully-furnished-perdana-emerald-condominium-110099310.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court"
"RM 290,000","Jati 1 Apartment, Subang Jaya","Apartment For Sale, listed 45 minutes ago",860,3,2,Leasehold,https://www.mudah.my/jati-1-apartment-usj-1-111234039.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium"
"RM 184,000","Pusat Hentian Kajang, Kajang","Flat For Sale, listed 45 minutes ago",728,3,1,Freehold,https://www.mudah.my/hentian-kajang-shop-apartment-for-sale-111070784.htm,Timeout
"RM 230,000","The Domain @ NeoCyber, Cyberjaya","Service Residence For Sale, listed 46 minutes ago",601,1,2,Freehold,https://www.mudah.my/domain-fully-furnished-service-apartment-in-cyberjaya-111161323.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 300,000","Desa Mutiara, Mutiara Damansara","Apartment For Sale, listed 46 minutes ago",680,3,1,Freehold,https://www.mudah.my/desa-mutiara-block-h-direct-owner-111226838.htm,"Parking, Security, Playground, Multipurpose hall, Jogging Track"
"RM 275,000","Pangsapuri Seri Utama, Puchong","Apartment For Sale, listed 46 minutes ago",750,3,2,Freehold,https://www.mudah.my/apartment-in-puchong-111234942.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 420,000","Cheras, Selangor","Apartment For Sale, listed 46 minutes ago",850,3,2,Freehold,https://www.mudah.my/residensi-apartment-111227633.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court"
"RM 270,000","Venice Hill, Cheras","Condominium For Sale, listed 46 minutes ago","1,400",3,2,Freehold,https://www.mudah.my/no-blocking-view-110828126.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house"
"RM 390,000","Armani Suite @ The Glenz, Glenmarie","Service Residence For Sale, listed 47 minutes ago",485,1,1,Freehold,https://www.mudah.my/glenz-vestland-commercial-centre-110463150.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 600,000","Petaling Jaya, Selangor","Condominium For Sale, listed 47 minutes ago","1,269",4,2,Freehold,https://www.mudah.my/cloudtree-cheras-111228840.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Tennis Court"
"RM 230,000","Taman Pinggiran Batu Caves Flat, Batu Caves","Flat For Sale, listed 47 minutes ago",770,3,1,Leasehold,https://www.mudah.my/apartment-taman-pinggiran-batu-caves-110528691.htm,"Parking, Security, Playground, Minimart"
"RM 270,000","Amcorp Serviced Suites, Petaling Jaya","Studio For Sale, listed 47 minutes ago",497,1,1,Leasehold,https://www.mudah.my/amcorp-service-suite-111226383.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall"
"RM 300,000","Residensi Permai, Semenyih","Condominium For Sale, listed 47 minutes ago",900,3,2,Freehold,https://www.mudah.my/residensi-permai-900-sf-f-loan-low-depo-bandar-teknologi-kajang-109013001.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Jogging Track"
"RM 285,000","Puchong, Selangor","Apartment For Sale, listed 50 minutes ago",852,3,2,Leasehold,https://www.mudah.my/vista-lavender-reno-baru-fully-furnish-corner-285k-103458099.htm,Timeout
"RM 220,000","Desa Mentari Flat (Block 8), Petaling Jaya","Flat For Sale, listed 51 minutes ago",650,3,2,Leasehold,https://www.mudah.my/pangsapuri-desa-mentari-2-petaling-jaya-110777435.htm,"Parking, Lift"
"RM 230,000","Pangsapuri Damai Mewah B, Kajang","Apartment For Sale, listed 51 minutes ago",957,3,2,Freehold,https://www.mudah.my/100-loan-kajang-damai-mewah-apartment-i-selesa-resort-end-lot-111173271.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area"
"RM 390,000","City Garden Palm Villa, Ampang","Condominium For Sale, listed 53 minutes ago","1,210",3,2,Freehold,https://www.mudah.my/city-garden-palm-villa-ampang-1210sf-full-loan-no-downpayment-111279691.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 445,000","Park 51 Residency, Petaling Jaya","Condominium For Sale, listed 53 minutes ago","1,143",4,2,Leasehold,https://www.mudah.my/park-51-below-market-price-for-sell-110984042.htm,"Parking, Security, Lift, Swimming Pool, Playground, Tennis Court"
"RM 465,000","Pandan Villa Condominium, Ampang","Condominium For Sale, listed 1 day ago","1,500",3,2,Leasehold,https://www.mudah.my/corner-lot-well-maintenance-condition-111264001.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area"
"RM 239,000","Kajang, Selangor","Service Residence For Sale, listed 3 days ago",550,2,1,Freehold,https://www.mudah.my/kajang-mrt-condo-2r1b-freehold-2025-q4-get-key-100-full-loan-110413337.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 290,000","Residensi Bistaria, Ampang","Apartment For Sale, listed 4 days ago",850,3,2,Freehold,https://www.mudah.my/full-loan-level-rendah-apartment-bistaria-ukay-perdana-rumah-cantik-110793328.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall"
"RM 125,000","Taman Sentosa (Jalan Dato Dagang), Klang","Apartment For Sale, listed 54 minutes ago",785,3,2,Freehold,https://www.mudah.my/level-1-murah-shop-apartment-dato-dagang-taman-sentosa-klang-110121734.htm,Jogging Track
"RM 350,000","Mentari Court, Petaling Jaya","Apartment For Sale, listed 54 minutes ago",775,3,2,Leasehold,https://www.mudah.my/mentari-court-apt-for-sale-111280000.htm,Timeout
"RM 345,000","Ivory Residence, Kajang","Condominium For Sale, listed 58 minutes ago","1,288",3,2,Freehold,https://www.mudah.my/full-loan-cash-back-120k-ivory-residence-kajang-mutiara-height-106262812.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 150,000","Pangsapuri Kota Impian, Seri Kembangan","Flat For Sale, listed 58 minutes ago",767,3,2,Freehold,https://www.mudah.my/pangsapuri-kota-impian-seri-kembangan-767sf-100-loan-0-down-p-111279653.htm,"Parking, Playground, Minimart"
"RM 140,000","Taman Puncak Kinrara, Puchong","Apartment For Sale, listed 58 minutes ago",650,3,2,Freehold,https://www.mudah.my/taman-puncak-kinrara-puchong-650sf-below-market-full-loan-111279883.htm,"Parking, Security, Playground"
"RM 188,000","Taman Kajang Mewah, Kajang","Apartment For Sale, listed 1 hour ago",850,2,2,Freehold,https://www.mudah.my/pangsapuri-kajang-mewah-apartment-taman-kajang-mewah-5-for-sale-109143327.htm,Parking
"RM 475,000","Apartmen Kampung Tunku, Petaling Jaya","Apartment For Sale, listed 1 hour ago","1,312",3,2,Freehold,https://www.mudah.my/kampung-tunku-apartment-ss1-kg-tunku-petaling-jaya-109711511.htm,"Parking, Security, Playground"
"RM 220,000","Flora Damansara, Damansara Perdana","Apartment For Sale, listed 1 hour ago",850,3,2,Freehold,https://www.mudah.my/flora-damansara-damansara-perdana-850sf-0-down-p-below-market-111279794.htm,"Parking, Security, Lift, Playground, Minimart"
"RM 430,000","Mahkota Garden, Bandar Mahkota Cheras","Condominium For Sale, listed 1 hour ago","1,396",4,2,Freehold,https://www.mudah.my/mahkota-garden-condo-bandar-mahkota-cheras-freehold-low-density-110394054.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 390,000","Shang Villa, Kelana Jaya","Condominium For Sale, listed 1 hour ago","1,200",3,2,Freehold,https://www.mudah.my/shang-villa-condo-sunway-subang-kelana-jaya-full-loan-111279744.htm,"Gymnasium, Barbeque area, Squash Court"
"RM 265,000","Trefoil, Setia Alam","Service Residence For Sale, listed 1 hour ago",486,1,1,Freehold,https://www.mudah.my/value-buy-setia-alam-trefoil-service-residence-486sf-studio-unit-basic-111279729.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Jogging Track, Tennis Court"
"RM 125,000","Nuri Apartment, Kajang","Apartment For Sale, listed 1 hour ago",650,3,2,Freehold,https://www.mudah.my/booking-rm1-000-level-3-pangsapuri-nuri-bandar-bukit-mahkota-bangi-109727989.htm,Playground
"RM 199,000","CyberSquare SOHO, Cyberjaya","Service Residence For Sale, listed 1 hour ago",450,1,1,Freehold,https://www.mudah.my/cyberjaya-full-furnished-studio-full-loan-cybersquare-shaftsbury-108420818.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall"
"RM 330,000","Sri Pelangi Apartment, Shah Alam","Apartment For Sale, listed 1 hour ago","1,100",3,2,Leasehold,https://www.mudah.my/cantik-2-parking-booking-fleksibel-apartment-sri-pelangi-u5-subang-111036834.htm,"Parking, Security, Playground, Barbeque area, Jogging Track, Tennis Court"
